Number of Points,Trial Number,Graph Bandwidth,Error
16384,68,0.060842,0.054416
16384,71,0.060842,0.035898
16384,75,0.060842,0.052042
16384,76,0.060842,0.050898
16384,77,0.060842,0.050503
16384,79,0.060842,0.056145
16384,78,0.060842,0.039036
16384,81,0.060842,0.047034
16384,80,0.060842,0.031554
16384,82,0.060842,0.041443
16384,83,0.060842,0.043489
16384,84,0.060842,0.038062
16384,85,0.060842,0.065759
16384,89,0.060842,0.042448
16384,91,0.060842,0.049462
16384,87,0.060842,0.024524
16384,88,0.060842,0.042546
16384,86,0.060842,0.035702
16384,92,0.060842,0.039227
16384,90,0.060842,0.060730
16384,93,0.060842,0.033466
16384,94,0.060842,0.051886
16384,95,0.060842,0.052188
16384,97,0.060842,0.044821
16384,99,0.060842,0.037961
16384,98,0.060842,0.057373
16384,96,0.060842,0.047150
32768,15,0.044532,0.033392
32768,13,0.044532,0.036796
32768,0,0.044532,0.031479
32768,11,0.044532,0.041889
32768,12,0.044532,0.029158
32768,5,0.044532,0.039737
32768,7,0.044532,0.047636
32768,9,0.044532,0.041614
32768,8,0.044532,0.036642
32768,18,0.044532,0.034061
32768,4,0.044532,0.025204
32768,16,0.044532,0.046997
32768,3,0.044532,0.043861
32768,14,0.044532,0.031052
32768,19,0.044532,0.046402
32768,6,0.044532,0.033833
32768,10,0.044532,0.040068
32768,1,0.044532,0.045940
32768,17,0.044532,0.043073
32768,2,0.044532,0.032981
32768,21,0.044532,0.031349
32768,23,0.044532,0.033657
32768,25,0.044532,0.020380
32768,27,0.044532,0.029340
32768,20,0.044532,0.027666
32768,26,0.044532,0.027613
32768,37,0.044532,0.035501
32768,24,0.044532,0.040948
32768,28,0.044532,0.034045
32768,30,0.044532,0.021365
32768,22,0.044532,0.029075
32768,36,0.044532,0.038744
32768,34,0.044532,0.036806
32768,33,0.044532,0.036311
32768,32,0.044532,0.046226
32768,39,0.044532,1.170682
32768,31,0.044532,0.028386
32768,35,0.044532,0.031698
32768,29,0.044532,0.039772
32768,38,0.044532,0.029262
32768,40,0.044532,0.028133
32768,41,0.044532,0.039004
32768,42,0.044532,0.050763
32768,46,0.044532,0.051159
32768,48,0.044532,0.033666
32768,47,0.044532,0.031220
32768,44,0.044532,0.024605
32768,43,0.044532,0.039736
