Number of Points,Trial Number,Graph Bandwidth,Error
8192,61,0.118374,0.016449
8192,60,0.118374,0.014212
8192,62,0.118374,0.015553
8192,63,0.118374,0.017434
8192,64,0.118374,0.018561
8192,65,0.118374,0.014493
8192,68,0.118374,0.015410
8192,66,0.118374,0.017303
8192,70,0.118374,0.019260
8192,71,0.118374,0.016452
8192,72,0.118374,0.017376
8192,73,0.118374,0.022008
8192,67,0.118374,0.014298
8192,69,0.118374,0.018289
8192,75,0.118374,0.018573
8192,74,0.118374,0.014436
8192,76,0.118374,0.015281
8192,77,0.118374,0.014941
8192,78,0.118374,0.020137
8192,79,0.118374,0.014884
8192,80,0.118374,0.015184
8192,82,0.118374,0.017646
8192,81,0.118374,0.020768
8192,83,0.118374,0.015185
8192,84,0.118374,0.015474
8192,85,0.118374,0.014407
8192,86,0.118374,0.016140
8192,87,0.118374,0.015911
8192,90,0.118374,0.015846
8192,89,0.118374,0.022679
8192,91,0.118374,0.015128
8192,88,0.118374,0.018633
8192,93,0.118374,0.015537
8192,92,0.118374,0.018560
8192,95,0.118374,0.017464
8192,96,0.118374,0.018732
8192,94,0.118374,0.020335
8192,97,0.118374,0.016904
8192,98,0.118374,0.021903
8192,99,0.118374,0.016282
16384,12,0.101402,0.011218
16384,1,0.101402,0.013601
16384,11,0.101402,0.011446
16384,16,0.101402,0.011556
16384,3,0.101402,0.010233
16384,6,0.101402,0.011088
16384,2,0.101402,0.009926
16384,10,0.101402,0.011672
16384,18,0.101402,0.011983
16384,4,0.101402,0.013373
16384,14,0.101402,0.011141
16384,0,0.101402,0.010939
16384,8,0.101402,0.011837
16384,17,0.101402,0.011494
16384,19,0.101402,0.012166
16384,15,0.101402,0.012080
16384,7,0.101402,0.013895
16384,5,0.101402,0.012409
16384,9,0.101402,0.010275
16384,13,0.101402,0.009779
16384,20,0.101402,0.011413
16384,21,0.101402,0.014656
16384,22,0.101402,0.012584
16384,24,0.101402,0.010495
16384,29,0.101402,0.013023
16384,27,0.101402,0.012939
16384,33,0.101402,0.011519
16384,26,0.101402,0.010784
16384,25,0.101402,0.010963
16384,30,0.101402,0.011227
16384,28,0.101402,0.014921
16384,31,0.101402,0.012264
16384,35,0.101402,0.011573
16384,39,0.101402,0.010662
16384,32,0.101402,0.012469
16384,34,0.101402,0.013352
16384,38,0.101402,0.015015
16384,37,0.101402,0.015499
16384,23,0.101402,0.012365
16384,36,0.101402,0.010844
16384,40,0.101402,0.011602
16384,43,0.101402,0.012195
16384,42,0.101402,0.011715
16384,45,0.101402,0.010723
16384,44,0.101402,0.010952
16384,41,0.101402,0.009659
16384,50,0.101402,0.012096
16384,49,0.101402,0.010695
16384,48,0.101402,0.012100
16384,46,0.101402,0.011100
16384,47,0.101402,0.012403
16384,51,0.101402,0.011224
16384,54,0.101402,0.014693
16384,53,0.101402,0.011354
16384,52,0.101402,0.011869
16384,57,0.101402,0.011299
16384,55,0.101402,0.012597
16384,58,0.101402,0.013581
16384,59,0.101402,0.014095
16384,56,0.101402,0.012341
16384,60,0.101402,0.014256
16384,61,0.101402,0.013098
16384,63,0.101402,0.011239
16384,62,0.101402,0.010325
16384,64,0.101402,0.010415
16384,65,0.101402,0.011452
16384,67,0.101402,0.012197
16384,70,0.101402,0.014638
16384,69,0.101402,0.012002
16384,71,0.101402,0.012910
16384,72,0.101402,0.011965
16384,66,0.101402,0.013950
16384,76,0.101402,0.014462
16384,68,0.101402,0.010310
16384,73,0.101402,0.010934
16384,78,0.101402,0.013050
16384,75,0.101402,0.013022
16384,74,0.101402,0.013098
16384,77,0.101402,0.015218
16384,79,0.101402,0.011532
16384,80,0.101402,0.013402
16384,82,0.101402,0.011464
16384,81,0.101402,0.011739
16384,84,0.101402,0.016153
16384,85,0.101402,0.013128
16384,86,0.101402,0.012506
16384,83,0.101402,0.014881
16384,90,0.101402,0.012365
16384,88,0.101402,0.011440
16384,87,0.101402,0.011749
16384,89,0.101402,0.014917
16384,91,0.101402,0.011124
16384,92,0.101402,0.014979
16384,94,0.101402,0.015449
16384,93,0.101402,0.013220
16384,98,0.101402,0.012258
16384,95,0.101402,0.013404
16384,99,0.101402,0.015345
16384,97,0.101402,0.014721
16384,96,0.101402,0.013257
32768,10,0.086752,0.007532
32768,6,0.086752,0.009258
32768,1,0.086752,0.010002
32768,14,0.086752,0.008383
32768,5,0.086752,0.008970
32768,19,0.086752,0.010057
32768,0,0.086752,0.008332
32768,2,0.086752,0.008663
32768,3,0.086752,0.008007
32768,8,0.086752,0.008806
32768,7,0.086752,0.008227
32768,4,0.086752,0.009892
32768,9,0.086752,0.009332
32768,13,0.086752,0.009114
32768,15,0.086752,0.007930
32768,16,0.086752,0.008497
32768,11,0.086752,0.010744
32768,18,0.086752,0.010339
32768,17,0.086752,0.008022
32768,12,0.086752,0.009892
32768,20,0.086752,0.010332
32768,21,0.086752,0.008275
32768,23,0.086752,0.008051
32768,27,0.086752,0.009906
32768,22,0.086752,0.007454
32768,28,0.086752,0.007813
32768,25,0.086752,0.008939
32768,24,0.086752,0.007803
32768,26,0.086752,0.008714
32768,30,0.086752,0.008822
32768,29,0.086752,0.011850
32768,33,0.086752,0.007921
32768,32,0.086752,0.009161
32768,36,0.086752,0.007894
32768,34,0.086752,0.007114
32768,35,0.086752,0.008498
32768,31,0.086752,0.010004
32768,38,0.086752,0.009321
32768,37,0.086752,0.010671
32768,39,0.086752,0.010086
32768,40,0.086752,0.008585
32768,42,0.086752,0.008607
32768,41,0.086752,0.008948
32768,45,0.086752,0.007949
32768,44,0.086752,0.009247
32768,43,0.086752,0.008990
32768,46,0.086752,0.008355
32768,49,0.086752,0.009538
32768,50,0.086752,0.007418
32768,48,0.086752,0.009695
32768,47,0.086752,0.008353
32768,55,0.086752,0.008578
32768,58,0.086752,0.008747
32768,52,0.086752,0.008024
32768,53,0.086752,0.008199
32768,51,0.086752,0.010365
32768,56,0.086752,0.008646
32768,57,0.086752,0.009387
32768,59,0.086752,0.012632
32768,54,0.086752,0.009987
32768,60,0.086752,0.008846
32768,62,0.086752,0.008882
32768,63,0.086752,0.009340
32768,61,0.086752,0.009210
32768,65,0.086752,0.011518
32768,64,0.086752,0.008324
32768,68,0.086752,0.009689
32768,67,0.086752,0.010584
32768,66,0.086752,0.008205
32768,69,0.086752,0.009200
32768,70,0.086752,0.007459
32768,73,0.086752,0.008265
32768,76,0.086752,0.008758
32768,71,0.086752,0.009163
32768,72,0.086752,0.008089
32768,79,0.086752,0.007795
32768,78,0.086752,0.008700
32768,74,0.086752,0.009453
32768,75,0.086752,0.008394
32768,77,0.086752,0.009761
32768,83,0.086752,0.007340
32768,81,0.086752,0.012016
32768,80,0.086752,0.008342
32768,82,0.086752,0.009564
32768,89,0.086752,0.011268
32768,84,0.086752,0.007778
32768,87,0.086752,0.009146
32768,85,0.086752,0.007707
32768,86,0.086752,0.009653
32768,88,0.086752,0.010493
32768,90,0.086752,0.008928
32768,94,0.086752,0.009195
32768,91,0.086752,0.012039
32768,93,0.086752,0.008514
32768,92,0.086752,0.008295
32768,95,0.086752,0.009339
32768,98,0.086752,0.008080
32768,96,0.086752,0.007286
32768,97,0.086752,0.008957
32768,99,0.086752,0.007946
65536,3,0.074136,0.008152
65536,6,0.074136,0.007727
65536,0,0.074136,0.005417
65536,16,0.074136,0.005862
65536,11,0.074136,0.006112
65536,9,0.074136,0.007012
65536,13,0.074136,0.006245
65536,2,0.074136,0.006673
65536,12,0.074136,0.006047
65536,19,0.074136,0.006955
65536,1,0.074136,0.007506
65536,14,0.074136,0.006074
65536,7,0.074136,0.007582
65536,5,0.074136,0.006729
65536,10,0.074136,0.006935
65536,17,0.074136,0.005670
65536,8,0.074136,0.006763
65536,4,0.074136,0.006083
65536,15,0.074136,0.006233
65536,18,0.074136,0.006719
65536,20,0.074136,0.006805
65536,24,0.074136,0.006576
65536,21,0.074136,0.006367
65536,22,0.074136,0.005812
65536,27,0.074136,0.007692
65536,23,0.074136,0.007467
65536,25,0.074136,0.008213
65536,29,0.074136,0.006030
65536,32,0.074136,0.006241
65536,35,0.074136,0.006001
65536,28,0.074136,0.007679
65536,39,0.074136,0.007465
65536,30,0.074136,0.007003
65536,26,0.074136,0.007298
65536,37,0.074136,0.007102
65536,31,0.074136,0.007134
65536,33,0.074136,0.007070
65536,38,0.074136,0.006389
65536,36,0.074136,0.006320
65536,34,0.074136,0.006122
65536,40,0.074136,0.005905
65536,44,0.074136,0.006064
65536,42,0.074136,0.005740
65536,43,0.074136,0.007697
65536,41,0.074136,0.006025
65536,46,0.074136,0.006391
65536,45,0.074136,0.007063
65536,49,0.074136,0.006681
65536,47,0.074136,0.005926
65536,50,0.074136,0.006589
65536,48,0.074136,0.007974
65536,51,0.074136,0.006570
65536,52,0.074136,0.005581
65536,55,0.074136,0.005987
65536,53,0.074136,0.007057
65536,54,0.074136,0.006745
65536,57,0.074136,0.006177
65536,56,0.074136,0.006624
65536,59,0.074136,0.008868
65536,58,0.074136,0.005540
65536,64,0.074136,0.006441
65536,61,0.074136,0.006072
65536,60,0.074136,0.005709
65536,62,0.074136,0.005872
65536,63,0.074136,0.007145
65536,65,0.074136,0.005715
65536,66,0.074136,0.006243
65536,69,0.074136,0.006318
65536,68,0.074136,0.006607
65536,67,0.074136,0.006632
65536,74,0.074136,0.006300
65536,71,0.074136,0.006817
65536,70,0.074136,0.006197
65536,76,0.074136,0.007221
65536,75,0.074136,0.006812
65536,78,0.074136,0.006556
65536,72,0.074136,0.006618
65536,77,0.074136,0.005736
65536,73,0.074136,0.005954
65536,79,0.074136,0.007332
65536,80,0.074136,0.006760
65536,83,0.074136,0.007428
65536,82,0.074136,0.006559
65536,81,0.074136,0.007162
65536,84,0.074136,0.006033
65536,85,0.074136,0.005998
65536,87,0.074136,0.006107
65536,90,0.074136,0.007303
65536,89,0.074136,0.006915
65536,86,0.074136,0.006262
65536,93,0.074136,0.006218
65536,91,0.074136,0.005914
65536,88,0.074136,0.006618
65536,92,0.074136,0.007973
65536,96,0.074136,0.005941
65536,94,0.074136,0.008297
65536,97,0.074136,0.006484
65536,95,0.074136,0.006997
65536,99,0.074136,0.007371
65536,98,0.074136,0.006177
