Number of Points,Trial Number,Graph Bandwidth,Error
32768,91,0.053439,0.013433
32768,93,0.053439,0.012960
32768,95,0.053439,0.011536
32768,97,0.053439,0.010988
32768,98,0.053439,0.011987
32768,94,0.053439,0.013813
32768,96,0.053439,0.013008
32768,99,0.053439,0.012826
65536,7,0.039026,0.011741
65536,2,0.039026,0.011040
65536,3,0.039026,0.011228
65536,13,0.039026,0.010684
65536,1,0.039026,0.011012
65536,8,0.039026,0.010727
65536,5,0.039026,0.012103
65536,12,0.039026,0.011984
65536,9,0.039026,0.012116
65536,15,0.039026,0.010540
65536,18,0.039026,0.011069
65536,4,0.039026,0.012165
65536,0,0.039026,0.015093
65536,6,0.039026,0.010250
65536,19,0.039026,0.010849
65536,17,0.039026,0.009649
65536,11,0.039026,0.010097
65536,14,0.039026,0.012625
65536,16,0.039026,0.010522
65536,10,0.039026,0.010585
65536,20,0.039026,0.011466
65536,23,0.039026,0.010762
65536,27,0.039026,0.010723
65536,28,0.039026,0.010468
65536,29,0.039026,0.010219
65536,21,0.039026,0.009912
65536,24,0.039026,0.010204
65536,25,0.039026,0.011560
65536,22,0.039026,0.009929
65536,26,0.039026,0.011227
65536,37,0.039026,0.011632
65536,33,0.039026,0.011379
65536,31,0.039026,0.010599
65536,38,0.039026,0.011285
65536,36,0.039026,0.011727
65536,35,0.039026,0.011267
65536,39,0.039026,0.011041
65536,32,0.039026,0.010344
65536,30,0.039026,0.012327
65536,34,0.039026,0.013986
65536,40,0.039026,0.011029
65536,41,0.039026,0.009868
65536,50,0.039026,0.011040
65536,43,0.039026,0.011931
65536,45,0.039026,0.010108
65536,49,0.039026,0.010718
65536,46,0.039026,0.012339
65536,42,0.039026,0.011712
65536,48,0.039026,0.009944
65536,44,0.039026,0.012260
65536,47,0.039026,0.011200
65536,52,0.039026,0.010370
65536,51,0.039026,0.012323
65536,55,0.039026,0.010615
65536,56,0.039026,0.013080
65536,57,0.039026,0.011727
65536,59,0.039026,0.013489
65536,58,0.039026,0.012079
65536,54,0.039026,0.013509
65536,53,0.039026,0.010932
65536,60,0.039026,0.012724
65536,61,0.039026,0.010382
65536,64,0.039026,0.012372
65536,67,0.039026,0.009834
65536,62,0.039026,0.010592
65536,63,0.039026,0.012333
65536,65,0.039026,0.011250
65536,66,0.039026,0.013232
65536,69,0.039026,0.010932
65536,68,0.039026,0.010844
65536,72,0.039026,0.010067
65536,70,0.039026,0.010519
65536,71,0.039026,0.011281
65536,74,0.039026,0.012261
65536,78,0.039026,0.012761
65536,75,0.039026,0.010427
65536,73,0.039026,0.008851
65536,79,0.039026,0.010945
65536,76,0.039026,0.015054
65536,77,0.039026,0.012918
65536,82,0.039026,0.011630
65536,80,0.039026,0.012071
65536,81,0.039026,0.012591
65536,86,0.039026,0.011266
65536,83,0.039026,0.010009
65536,84,0.039026,0.011786
65536,85,0.039026,0.010265
65536,87,0.039026,0.011191
65536,89,0.039026,0.010870
65536,88,0.039026,0.011429
65536,90,0.039026,0.012742
65536,91,0.039026,0.011850
65536,93,0.039026,0.011312
65536,95,0.039026,0.013369
65536,92,0.039026,0.010528
65536,94,0.039026,0.011771
65536,99,0.039026,0.012115
65536,96,0.039026,0.010956
65536,97,0.039026,0.011736
65536,98,0.039026,0.012395
