Number of Points,Trial Number,Graph Bandwidth,Error
8192,85,0.113575,0.038164
8192,88,0.113575,0.061574
8192,86,0.113575,0.041140
8192,87,0.113575,0.054663
8192,89,0.113575,0.052447
8192,91,0.113575,0.049035
8192,90,0.113575,0.038317
8192,92,0.113575,0.040166
8192,93,0.113575,0.066281
8192,94,0.113575,0.082364
8192,98,0.113575,0.057564
8192,97,0.113575,0.030552
8192,96,0.113575,0.049772
8192,95,0.113575,0.062055
8192,99,0.113575,0.044438
16384,9,0.092401,0.053167
16384,2,0.092401,0.033256
16384,13,0.092401,0.031482
16384,5,0.092401,0.041828
16384,10,0.092401,0.043182
16384,3,0.092401,0.047863
16384,15,0.092401,0.051778
16384,11,0.092401,0.041719
16384,0,0.092401,0.040759
16384,1,0.092401,0.034173
16384,14,0.092401,0.049358
16384,19,0.092401,0.037367
16384,6,0.092401,0.052004
16384,8,0.092401,0.046563
16384,4,0.092401,0.046806
16384,12,0.092401,0.036410
16384,18,0.092401,0.055204
16384,7,0.092401,0.036540
16384,16,0.092401,0.030643
16384,17,0.092401,0.040732
16384,20,0.092401,0.056293
16384,22,0.092401,0.051575
16384,21,0.092401,0.036856
16384,23,0.092401,0.043213
16384,30,0.092401,0.027101
16384,24,0.092401,0.032138
16384,25,0.092401,0.040367
16384,29,0.092401,0.046019
16384,27,0.092401,0.044992
16384,33,0.092401,0.053569
16384,28,0.092401,0.033562
16384,31,0.092401,0.036938
16384,32,0.092401,0.043597
16384,36,0.092401,0.039899
16384,39,0.092401,0.035598
16384,37,0.092401,0.037750
16384,38,0.092401,0.046985
16384,26,0.092401,0.040910
16384,34,0.092401,0.036649
16384,35,0.092401,0.043049
16384,40,0.092401,0.035797
16384,41,0.092401,0.045748
16384,44,0.092401,0.035330
16384,43,0.092401,0.039881
16384,42,0.092401,0.041392
16384,45,0.092401,0.044824
16384,46,0.092401,0.027624
16384,49,0.092401,0.044244
16384,48,0.092401,0.048007
16384,51,0.092401,0.038436
16384,53,0.092401,0.049469
16384,50,0.092401,0.032105
16384,56,0.092401,0.035411
16384,47,0.092401,0.072281
16384,58,0.092401,0.036453
16384,55,0.092401,0.046833
16384,54,0.092401,0.053843
16384,52,0.092401,0.043690
16384,57,0.092401,0.040343
16384,59,0.092401,0.042121
16384,61,0.092401,0.055370
16384,62,0.092401,0.038763
16384,60,0.092401,0.043295
16384,66,0.092401,0.053621
16384,63,0.092401,0.028586
16384,64,0.092401,0.025832
16384,65,0.092401,0.051475
16384,67,0.092401,0.050166
16384,69,0.092401,0.047061
16384,71,0.092401,0.039242
16384,68,0.092401,0.030444
16384,73,0.092401,0.053568
16384,70,0.092401,0.044438
16384,76,0.092401,0.036624
16384,75,0.092401,0.045107
16384,77,0.092401,0.051858
16384,72,0.092401,0.039995
16384,74,0.092401,0.034456
16384,78,0.092401,0.031337
16384,79,0.092401,0.034011
16384,80,0.092401,0.033409
16384,84,0.092401,0.040933
16384,81,0.092401,0.060798
16384,85,0.092401,0.042256
16384,86,0.092401,0.048449
16384,82,0.092401,0.035482
16384,87,0.092401,0.058368
16384,83,0.092401,0.029986
16384,88,0.092401,0.032468
16384,92,0.092401,0.047944
16384,89,0.092401,0.040675
16384,94,0.092401,0.028822
16384,90,0.092401,0.056449
16384,91,0.092401,0.044654
16384,93,0.092401,0.034446
16384,95,0.092401,0.047670
16384,97,0.092401,0.055969
16384,96,0.092401,0.041484
16384,98,0.092401,0.051236
16384,99,0.092401,0.030682
32768,15,0.075047,0.033601
32768,14,0.075047,0.045348
32768,17,0.075047,0.026989
32768,7,0.075047,0.031586
32768,9,0.075047,0.033317
32768,10,0.075047,0.029146
32768,4,0.075047,0.046121
32768,13,0.075047,0.031860
32768,3,0.075047,0.032532
32768,18,0.075047,0.044419
32768,5,0.075047,0.032175
32768,6,0.075047,0.034130
32768,8,0.075047,0.029163
32768,16,0.075047,0.030470
32768,12,0.075047,0.045212
32768,11,0.075047,0.030087
32768,19,0.075047,0.022439
32768,0,0.075047,0.030073
32768,1,0.075047,0.021773
32768,2,0.075047,0.029892
32768,20,0.075047,0.040713
32768,23,0.075047,0.039814
32768,21,0.075047,0.032083
32768,22,0.075047,0.023631
32768,29,0.075047,0.027122
32768,25,0.075047,0.026346
32768,30,0.075047,0.033095
32768,31,0.075047,0.032740
32768,26,0.075047,0.038962
32768,28,0.075047,0.045365
32768,35,0.075047,0.032416
32768,24,0.075047,0.030787
32768,27,0.075047,0.035193
32768,36,0.075047,0.032819
32768,38,0.075047,0.029443
32768,33,0.075047,0.035565
32768,39,0.075047,0.056451
32768,32,0.075047,0.028306
32768,34,0.075047,0.034083
32768,37,0.075047,0.034442
32768,41,0.075047,0.036889
32768,45,0.075047,0.038070
32768,40,0.075047,0.036153
32768,46,0.075047,0.025820
32768,43,0.075047,0.026456
32768,42,0.075047,0.046569
32768,44,0.075047,0.025245
32768,47,0.075047,0.031479
32768,52,0.075047,0.025589
32768,49,0.075047,0.037679
32768,51,0.075047,0.025440
32768,50,0.075047,0.033632
32768,48,0.075047,0.028867
32768,53,0.075047,0.028941
32768,54,0.075047,0.038947
32768,56,0.075047,0.042657
32768,55,0.075047,0.046009
32768,57,0.075047,0.045548
32768,59,0.075047,0.023554
32768,58,0.075047,0.037357
32768,60,0.075047,0.050034
32768,62,0.075047,0.054005
32768,61,0.075047,0.029176
32768,63,0.075047,0.033547
32768,64,0.075047,0.034092
32768,65,0.075047,0.029645
32768,66,0.075047,0.031412
32768,67,0.075047,0.029103
32768,69,0.075047,0.028289
32768,68,0.075047,0.025939
32768,71,0.075047,0.032112
32768,74,0.075047,0.035179
32768,73,0.075047,0.028499
32768,70,0.075047,0.035676
32768,72,0.075047,0.029223
32768,76,0.075047,0.024713
32768,75,0.075047,0.024504
32768,77,0.075047,0.031387
32768,78,0.075047,0.037076
32768,79,0.075047,0.032157
32768,80,0.075047,0.028524
32768,82,0.075047,0.033936
32768,81,0.075047,0.027006
32768,85,0.075047,0.029524
32768,86,0.075047,0.045574
32768,84,0.075047,0.044606
32768,83,0.075047,0.030679
32768,90,0.075047,0.033707
32768,87,0.075047,0.031558
32768,88,0.075047,0.033636
32768,89,0.075047,0.024062
32768,96,0.075047,0.038516
32768,93,0.075047,0.034110
32768,94,0.075047,0.035774
32768,92,0.075047,0.025019
32768,91,0.075047,0.040194
32768,95,0.075047,0.026074
32768,97,0.075047,0.039922
32768,98,0.075047,0.033424
32768,99,0.075047,0.042560
65536,19,0.060861,0.015889
65536,1,0.060861,0.033315
65536,18,0.060861,0.023446
65536,4,0.060861,0.021894
65536,2,0.060861,0.019984
65536,16,0.060861,0.020140
65536,3,0.060861,0.019644
65536,9,0.060861,0.022697
65536,11,0.060861,0.014535
65536,10,0.060861,0.022838
65536,14,0.060861,0.020130
65536,6,0.060861,0.019340
65536,5,0.060861,0.022093
65536,7,0.060861,0.034231
65536,15,0.060861,0.015297
65536,17,0.060861,0.025804
65536,0,0.060861,0.026362
65536,8,0.060861,0.021377
65536,12,0.060861,0.033735
65536,13,0.060861,0.026024
65536,23,0.060861,0.026990
65536,21,0.060861,0.019519
65536,22,0.060861,0.015787
65536,24,0.060861,0.024885
65536,20,0.060861,0.025588
65536,25,0.060861,0.018557
65536,32,0.060861,0.019217
65536,30,0.060861,0.026798
65536,37,0.060861,0.019594
65536,31,0.060861,0.017832
65536,27,0.060861,0.025507
65536,28,0.060861,0.024550
65536,33,0.060861,0.023042
65536,39,0.060861,0.027201
65536,36,0.060861,0.025245
65536,38,0.060861,0.022445
65536,29,0.060861,0.032369
65536,26,0.060861,0.017657
65536,34,0.060861,0.026523
65536,35,0.060861,0.016946
65536,41,0.060861,0.027186
65536,40,0.060861,0.022635
65536,46,0.060861,0.016994
65536,42,0.060861,0.019218
65536,44,0.060861,0.028467
65536,43,0.060861,0.029250
65536,48,0.060861,0.040922
65536,47,0.060861,0.019137
65536,45,0.060861,0.022806
65536,49,0.060861,0.024002
65536,53,0.060861,0.024024
65536,50,0.060861,0.019358
65536,54,0.060861,0.034443
65536,58,0.060861,0.027559
65536,55,0.060861,0.028269
65536,51,0.060861,0.024043
65536,57,0.060861,0.023784
65536,52,0.060861,0.023108
65536,59,0.060861,0.024539
65536,56,0.060861,0.018470
65536,61,0.060861,0.017256
65536,60,0.060861,0.024889
65536,62,0.060861,0.030256
65536,67,0.060861,0.026710
65536,64,0.060861,0.029267
65536,65,0.060861,0.020041
65536,68,0.060861,0.023525
65536,69,0.060861,0.019328
65536,66,0.060861,0.025058
65536,63,0.060861,0.019909
65536,70,0.060861,0.022597
65536,71,0.060861,0.022466
65536,72,0.060861,0.025647
65536,78,0.060861,0.031147
65536,76,0.060861,0.024763
65536,75,0.060861,0.026668
65536,79,0.060861,0.025983
65536,73,0.060861,0.027136
65536,74,0.060861,0.026345
65536,77,0.060861,0.022959
65536,80,0.060861,0.026782
65536,81,0.060861,0.023226
65536,83,0.060861,0.026001
65536,84,0.060861,0.024604
65536,82,0.060861,0.027211
65536,86,0.060861,0.022833
65536,89,0.060861,0.027157
65536,85,0.060861,0.021495
65536,88,0.060861,0.028960
65536,87,0.060861,0.024135
65536,95,0.060861,0.024239
65536,91,0.060861,0.027862
65536,92,0.060861,0.021082
65536,90,0.060861,0.019276
65536,93,0.060861,0.017737
65536,94,0.060861,0.021541
65536,98,0.060861,0.020544
65536,99,0.060861,0.027454
65536,97,0.060861,0.020513
65536,96,0.060861,0.024403
