Number of Points,Trial Number,Graph Bandwidth,Error
8192,51,0.118374,0.126140
8192,54,0.118374,0.129238
8192,52,0.118374,0.131650
8192,57,0.118374,0.126831
8192,49,0.118374,0.126208
8192,58,0.118374,0.126219
8192,50,0.118374,0.124525
8192,53,0.118374,0.130003
8192,56,0.118374,0.131474
8192,59,0.118374,0.134484
8192,55,0.118374,0.131887
8192,60,0.118374,0.129680
8192,61,0.118374,0.130268
8192,62,0.118374,0.132614
8192,65,0.118374,0.125554
8192,66,0.118374,0.132173
8192,63,0.118374,0.128246
8192,64,0.118374,0.132017
8192,71,0.118374,0.123380
8192,67,0.118374,0.132420
8192,72,0.118374,0.129326
8192,68,0.118374,0.121321
8192,70,0.118374,0.125064
8192,69,0.118374,0.131683
8192,75,0.118374,0.119535
8192,74,0.118374,0.135626
8192,73,0.118374,0.126502
8192,77,0.118374,0.127369
8192,76,0.118374,0.122330
8192,78,0.118374,0.128101
8192,79,0.118374,0.124452
8192,81,0.118374,0.117700
8192,80,0.118374,0.121506
8192,82,0.118374,0.128846
8192,83,0.118374,0.129914
8192,84,0.118374,0.130260
8192,85,0.118374,0.116627
8192,87,0.118374,0.122963
8192,86,0.118374,0.121666
8192,89,0.118374,0.122409
8192,93,0.118374,0.125788
8192,95,0.118374,0.124507
8192,91,0.118374,0.123943
8192,88,0.118374,0.129052
8192,90,0.118374,0.132158
8192,92,0.118374,0.134360
8192,98,0.118374,0.125758
8192,96,0.118374,0.120887
8192,94,0.118374,0.125287
8192,97,0.118374,0.124899
8192,99,0.118374,0.124781
16384,7,0.101402,0.110133
16384,2,0.101402,0.115897
16384,3,0.101402,0.118770
16384,13,0.101402,0.109143
16384,5,0.101402,0.111390
16384,1,0.101402,0.112598
16384,8,0.101402,0.110715
16384,15,0.101402,0.111399
16384,4,0.101402,0.112382
16384,17,0.101402,0.108788
16384,16,0.101402,0.115624
16384,19,0.101402,0.109784
16384,10,0.101402,0.114610
16384,11,0.101402,0.108421
16384,12,0.101402,0.110874
16384,9,0.101402,0.112411
16384,18,0.101402,0.114592
16384,6,0.101402,0.119958
16384,0,0.101402,0.108822
16384,14,0.101402,0.115144
16384,20,0.101402,0.111401
16384,22,0.101402,0.115503
16384,23,0.101402,0.107396
16384,24,0.101402,0.111913
16384,21,0.101402,0.112175
16384,25,0.101402,0.111993
16384,27,0.101402,0.114363
16384,34,0.101402,0.114186
16384,26,0.101402,0.110850
16384,29,0.101402,0.115239
16384,33,0.101402,0.114557
16384,31,0.101402,0.118809
16384,30,0.101402,0.108609
16384,28,0.101402,0.113011
16384,37,0.101402,0.117206
16384,39,0.101402,0.115071
16384,32,0.101402,0.118010
16384,36,0.101402,0.118480
16384,35,0.101402,0.118547
16384,38,0.101402,0.110333
16384,41,0.101402,0.111287
16384,40,0.101402,0.120404
16384,43,0.101402,0.115895
16384,42,0.101402,0.119268
16384,45,0.101402,0.107946
16384,44,0.101402,0.110722
16384,46,0.101402,0.111486
16384,50,0.101402,0.113385
16384,47,0.101402,0.112172
16384,54,0.101402,0.114231
16384,51,0.101402,0.107814
16384,48,0.101402,0.107739
16384,49,0.101402,0.115288
16384,52,0.101402,0.108096
16384,57,0.101402,0.117498
16384,55,0.101402,0.112346
16384,53,0.101402,0.109341
16384,56,0.101402,0.111350
16384,58,0.101402,0.114846
16384,59,0.101402,0.113077
16384,61,0.101402,0.113885
16384,63,0.101402,0.109056
16384,60,0.101402,0.112726
16384,62,0.101402,0.110159
16384,64,0.101402,0.117657
16384,65,0.101402,0.119220
16384,66,0.101402,0.117802
16384,68,0.101402,0.111908
16384,67,0.101402,0.113755
16384,70,0.101402,0.116610
16384,72,0.101402,0.111153
16384,71,0.101402,0.112606
16384,75,0.101402,0.115737
16384,78,0.101402,0.115420
16384,69,0.101402,0.110713
16384,76,0.101402,0.110602
16384,73,0.101402,0.118268
16384,74,0.101402,0.111131
16384,79,0.101402,0.117783
16384,77,0.101402,0.112936
16384,81,0.101402,0.107131
16384,80,0.101402,0.116902
16384,83,0.101402,0.107240
16384,82,0.101402,0.115638
16384,84,0.101402,0.108707
16384,87,0.101402,0.118319
16384,85,0.101402,0.110454
16384,86,0.101402,0.114008
16384,88,0.101402,0.113439
16384,93,0.101402,0.113020
16384,91,0.101402,0.119203
16384,92,0.101402,0.118014
16384,90,0.101402,0.108452
16384,94,0.101402,0.109370
16384,89,0.101402,0.113491
16384,95,0.101402,0.114618
16384,98,0.101402,0.116671
16384,97,0.101402,0.115040
16384,96,0.101402,0.110660
16384,99,0.101402,0.110008
32768,7,0.086752,0.094223
32768,4,0.086752,0.101590
32768,14,0.086752,0.097038
32768,11,0.086752,0.096856
32768,5,0.086752,0.101697
32768,1,0.086752,0.094934
32768,10,0.086752,0.099559
32768,8,0.086752,0.097208
32768,19,0.086752,0.096796
32768,2,0.086752,0.099747
32768,17,0.086752,0.100354
32768,12,0.086752,0.099090
32768,3,0.086752,0.098015
32768,13,0.086752,0.096010
32768,6,0.086752,0.099189
32768,9,0.086752,0.097363
32768,18,0.086752,0.100696
32768,16,0.086752,0.095084
32768,15,0.086752,0.102721
32768,0,0.086752,0.101950
32768,20,0.086752,0.099879
32768,28,0.086752,0.101146
32768,21,0.086752,0.093775
32768,22,0.086752,0.099098
32768,23,0.086752,0.098250
32768,26,0.086752,0.096170
32768,24,0.086752,0.097713
32768,27,0.086752,0.097793
32768,25,0.086752,0.099037
32768,32,0.086752,0.095288
32768,29,0.086752,0.096186
32768,38,0.086752,0.098873
32768,30,0.086752,0.099012
32768,37,0.086752,0.097574
32768,34,0.086752,0.098348
32768,33,0.086752,0.098380
32768,36,0.086752,0.098951
32768,35,0.086752,0.098380
32768,39,0.086752,0.096946
32768,31,0.086752,0.097176
32768,41,0.086752,0.095227
32768,42,0.086752,0.100170
32768,45,0.086752,0.092886
32768,43,0.086752,0.097201
32768,44,0.086752,0.103623
32768,40,0.086752,0.095350
32768,47,0.086752,0.101869
32768,46,0.086752,0.099764
32768,49,0.086752,0.097218
32768,52,0.086752,0.094946
32768,51,0.086752,0.099700
32768,50,0.086752,0.095693
32768,48,0.086752,0.102675
32768,53,0.086752,0.101499
32768,56,0.086752,0.101176
32768,55,0.086752,0.097509
32768,54,0.086752,0.095264
32768,57,0.086752,0.099860
32768,58,0.086752,0.099251
32768,59,0.086752,0.099946
32768,61,0.086752,0.098972
32768,64,0.086752,0.099727
32768,62,0.086752,0.098352
32768,60,0.086752,0.100391
32768,63,0.086752,0.096156
32768,66,0.086752,0.096295
32768,65,0.086752,0.096580
32768,69,0.086752,0.098010
32768,67,0.086752,0.096626
32768,70,0.086752,0.098394
32768,71,0.086752,0.096417
32768,68,0.086752,0.095014
32768,74,0.086752,0.099788
32768,75,0.086752,0.100745
32768,72,0.086752,0.099227
32768,73,0.086752,0.102862
32768,76,0.086752,0.096649
32768,77,0.086752,0.098662
32768,78,0.086752,0.097249
32768,79,0.086752,0.100611
32768,81,0.086752,0.097213
32768,80,0.086752,0.099587
32768,83,0.086752,0.103174
32768,85,0.086752,0.101986
32768,84,0.086752,0.097082
32768,82,0.086752,0.097289
32768,86,0.086752,0.094300
32768,87,0.086752,0.102268
32768,91,0.086752,0.097297
32768,88,0.086752,0.099190
32768,92,0.086752,0.099166
32768,89,0.086752,0.092095
32768,90,0.086752,0.099811
32768,94,0.086752,0.096948
32768,95,0.086752,0.097584
32768,96,0.086752,0.094400
32768,97,0.086752,0.103107
32768,93,0.086752,0.096091
32768,98,0.086752,0.097420
32768,99,0.086752,0.100740
65536,3,0.074136,0.084420
65536,14,0.074136,0.085281
65536,6,0.074136,0.084533
65536,13,0.074136,0.080059
65536,11,0.074136,0.087734
65536,12,0.074136,0.086284
65536,8,0.074136,0.087464
65536,5,0.074136,0.088835
65536,15,0.074136,0.089186
65536,4,0.074136,0.087705
65536,16,0.074136,0.085331
65536,1,0.074136,0.085616
65536,2,0.074136,0.084074
65536,10,0.074136,0.086077
65536,9,0.074136,0.084968
65536,7,0.074136,0.088003
65536,17,0.074136,0.083674
65536,0,0.074136,0.085331
65536,18,0.074136,0.087694
65536,19,0.074136,0.086819
65536,24,0.074136,0.084901
65536,23,0.074136,0.084125
65536,21,0.074136,0.084782
65536,20,0.074136,0.084226
65536,29,0.074136,0.087074
65536,32,0.074136,0.086487
65536,25,0.074136,0.082977
65536,26,0.074136,0.088627
65536,22,0.074136,0.086353
65536,30,0.074136,0.082501
65536,35,0.074136,0.087108
65536,33,0.074136,0.085484
65536,34,0.074136,0.087206
65536,27,0.074136,0.084811
65536,28,0.074136,0.087227
65536,37,0.074136,0.088119
65536,31,0.074136,0.083126
65536,36,0.074136,0.084168
65536,38,0.074136,0.088026
65536,39,0.074136,0.085625
65536,41,0.074136,0.083574
65536,42,0.074136,0.086855
65536,40,0.074136,0.086170
65536,43,0.074136,0.084437
65536,48,0.074136,0.078560
65536,44,0.074136,0.085301
65536,46,0.074136,0.087654
65536,52,0.074136,0.089300
65536,45,0.074136,0.086464
65536,47,0.074136,0.085339
65536,49,0.074136,0.085364
65536,50,0.074136,0.086062
65536,55,0.074136,0.085050
65536,51,0.074136,0.085651
65536,54,0.074136,0.087042
65536,53,0.074136,0.083807
65536,58,0.074136,0.088683
65536,56,0.074136,0.084266
65536,57,0.074136,0.087131
65536,59,0.074136,0.087097
65536,61,0.074136,0.084909
65536,60,0.074136,0.087459
65536,62,0.074136,0.083590
65536,63,0.074136,0.083978
65536,70,0.074136,0.085787
65536,64,0.074136,0.084749
65536,69,0.074136,0.080441
65536,65,0.074136,0.088310
65536,67,0.074136,0.086538
65536,66,0.074136,0.086072
65536,72,0.074136,0.083158
65536,68,0.074136,0.086702
65536,71,0.074136,0.083749
65536,73,0.074136,0.086835
65536,74,0.074136,0.086486
65536,75,0.074136,0.083064
65536,79,0.074136,0.086798
65536,76,0.074136,0.084132
65536,78,0.074136,0.085084
65536,77,0.074136,0.086101
65536,80,0.074136,0.084118
65536,81,0.074136,0.084535
65536,84,0.074136,0.087559
65536,86,0.074136,0.085755
65536,83,0.074136,0.086063
65536,85,0.074136,0.086023
65536,87,0.074136,0.087413
65536,82,0.074136,0.084634
65536,88,0.074136,0.086695
65536,94,0.074136,0.088184
65536,90,0.074136,0.088023
65536,91,0.074136,0.085466
65536,89,0.074136,0.084513
65536,92,0.074136,0.088929
65536,93,0.074136,0.088928
65536,98,0.074136,0.084258
65536,96,0.074136,0.083620
65536,97,0.074136,0.086086
65536,95,0.074136,0.086767
65536,99,0.074136,0.083351
